ds	vid	docid	20191224	20191225	20191226	20191227
20191224	1688850211289447		1688850211289447	\N	\N	\N
20191224	1688850212716561		1688850212716561	\N	\N	\N
20191224	1688850212716561		1688850212716561	\N	\N	\N
20191223	1688850213779620		\N	\N	\N	\N
20191223	1688850214383018		\N	\N	\N	\N
20191223	1688850214483464		1688850214483464	1688850214483464	1688850214483464	1688850214483464
20191223	1688850219285860		\N	\N	\N	\N
20191223	1688850219517039		\N	\N	\N	\N
20191223	1688850222303081		\N	\N	\N	\N
20191224	1688850223538731		1688850223538731	\N	\N	\N
20191223	1688850225624810		\N	\N	\N	\N
20191223	1688850225627577		\N	\N	\N	\N
20191224	1688850225630303		1688850225630303	\N	\N	\N
20191224	1688850225698839		1688850225698839	\N	\N	\N
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443317		1688850226443317	1688850226443317	1688850226443317	1688850226443317
20191224	1688850226443319		1688850226443319	1688850226443319	1688850226443319	1688850226443319
20191224	1688850226443319		1688850226443319	1688850226443319	1688850226443319	1688850226443319
20191224	1688850226443319		1688850226443319	1688850226443319	1688850226443319	1688850226443319
20191224	1688850226443319		1688850226443319	1688850226443319	1688850226443319	1688850226443319
20191224	1688850226443320		1688850226443320	1688850226443320	\N	\N
20191224	1688850226443320		1688850226443320	1688850226443320	\N	\N
20191224	1688850226443320		1688850226443320	1688850226443320	\N	\N
20191224	1688850226443320		1688850226443320	1688850226443320	\N	\N
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191224	1688850226443845		1688850226443845	1688850226443845	1688850226443845	1688850226443845
20191223	1688850227411985		1688850227411985	1688850227411985	\N	1688850227411985
20191224	1688850228291499		1688850228291499	\N	\N	\N
20191224	1688850228361942		1688850228361942	\N	\N	\N
20191224	1688850228361942		1688850228361942	\N	\N	\N
20191223	1688850228381285		1688850228381285	\N	\N	\N
20191223	1688850230318434		\N	\N	\N	\N
20191224	1688850233419870		1688850233419870	\N	\N	\N
20191224	1688850233419870		1688850233419870	\N	\N	\N
20191224	1688850234473791		1688850234473791	\N	\N	\N
20191224	1688850234474022		1688850234474022	1688850234474022	\N	1688850234474022
20191224	1688850234474022		1688850234474022	1688850234474022	\N	1688850234474022
20191224	1688850234474022		1688850234474022	1688850234474022	\N	1688850234474022
20191224	1688850234474022		1688850234474022	1688850234474022	\N	1688850234474022
20191224	1688850236371087		1688850236371087	\N	\N	\N
20191224	1688850236371087		1688850236371087	\N	\N	\N
20191223	1688850236451416		\N	\N	\N	\N
20191223	1688850236454574		1688850236454574	1688850236454574	1688850236454574	\N
20191223	1688850237426240		\N	\N	\N	\N
20191223	1688850238422877		\N	1688850238422877	\N	\N
20191223	1688850241344561		\N	\N	\N	\N
20191224	1688850241491813		1688850241491813	\N	\N	\N
20191224	1688850241494150		1688850241494150	\N	\N	\N
20191223	1688850242474869		\N	\N	\N	\N
20191223	1688850243373596		\N	\N	\N	\N
20191223	1688850243397119		\N	\N	\N	\N
20191224	1688850245314230		1688850245314230	\N	\N	\N
20191223	1688850246370528		\N	\N	\N	\N
20191223	1688850246387701		\N	\N	\N	\N
20191224	1688850247385157		1688850247385157	\N	\N	\N
20191224	1688850247385157		1688850247385157	\N	\N	\N
20191223	1688850247449348		1688850247449348	\N	\N	1688850247449348
20191223	1688850247449348		1688850247449348	\N	\N	1688850247449348
20191223	1688850247449348		1688850247449348	\N	\N	1688850247449348
20191223	1688850247449348		1688850247449348	\N	\N	1688850247449348
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850248444142		1688850248444142	1688850248444142	1688850248444142	1688850248444142
20191223	1688850250482916		\N	\N	\N	\N
20191224	1688850251371383		1688850251371383	\N	\N	\N
20191224	1688850251371383		1688850251371383	\N	\N	\N
20191223	1688850252335032		\N	\N	\N	\N
20191223	1688850253373998		1688850253373998	1688850253373998	1688850253373998	1688850253373998
20191224	1688850255371948		1688850255371948	\N	\N	\N
20191224	1688850255411900		1688850255411900	\N	\N	\N
20191224	1688850255411900		1688850255411900	\N	\N	\N
20191224	1688850256352978		1688850256352978	1688850256352978	\N	\N
20191224	1688850256352978		1688850256352978	1688850256352978	\N	\N
20191224	1688850256352978		1688850256352978	1688850256352978	\N	\N
20191224	1688850256352978		1688850256352978	1688850256352978	\N	\N
20191223	1688850256396195		\N	\N	\N	\N
20191223	1688850258306685		\N	\N	\N	\N
20191224	1688850258588639		1688850258588639	\N	\N	\N
20191223	1688850260414277		\N	\N	\N	\N
20191224	1688850260466768		1688850260466768	\N	\N	1688850260466768
20191224	1688850260466768		1688850260466768	\N	\N	1688850260466768
20191223	1688850262365471		1688850262365471	\N	1688850262365471	\N
20191223	1688850262403797		\N	\N	\N	\N
20191224	1688850266336779		1688850266336779	\N	\N	\N
20191224	1688850266336779		1688850266336779	\N	\N	\N
20191224	1688850267519593		1688850267519593	\N	\N	\N
20191223	1688850270380888		\N	\N	\N	\N
20191224	1688850270462874		1688850270462874	\N	\N	\N
20191223	1688850275616595		\N	\N	1688850275616595	1688850275616595
20191223	1688850276356880		\N	\N	\N	\N
20191224	1688850277311806		1688850277311806	\N	\N	\N
20191223	1688850279329007		\N	\N	\N	\N
20191224	1688850279369786		1688850279369786	\N	\N	\N
20191224	1688850279379739		1688850279379739	\N	\N	\N
20191223	1688850279456114		\N	\N	\N	\N
20191224	1688850279461070		1688850279461070	1688850279461070	\N	\N
20191224	1688850279466770		1688850279466770	\N	1688850279466770	1688850279466770
20191223	1688850281304580		\N	\N	\N	\N
20191223	1688850282364851		\N	\N	\N	1688850282364851
20191224	1688850285508292		1688850285508292	\N	\N	\N
20191224	1688850287348751		1688850287348751	\N	\N	\N
20191223	1688850287360047		\N	\N	\N	\N
20191223	1688850290638218		\N	\N	\N	\N
20191223	1688850290638218		\N	\N	\N	\N
20191223	1688850294948383		1688850294948383	1688850294948383	1688850294948383	\N
20191223	1688850294948383		1688850294948383	1688850294948383	1688850294948383	\N
20191223	1688850294948383		1688850294948383	1688850294948383	1688850294948383	\N
20191223	1688850294948383		1688850294948383	1688850294948383	1688850294948383	\N
20191223	1688850294948383		1688850294948383	1688850294948383	1688850294948383	\N
20191223	1688850294948383		1688850294948383	1688850294948383	1688850294948383	\N
20191223	1688850294948383		1688850294948383	1688850294948383	1688850294948383	\N
20191223	1688850294948383		1688850294948383	1688850294948383	1688850294948383	\N
20191223	1688850294948384		\N	\N	\N	\N
20191224	1688850295606630		1688850295606630	1688850295606630	1688850295606630	1688850295606630
20191224	1688850296465998		1688850296465998	\N	\N	\N
20191224	1688850299296932		1688850299296932	\N	\N	\N
20191223	1688850301491967		\N	\N	\N	\N
20191223	1688850302389378		\N	\N	\N	\N
20191223	1688850305192599		\N	1688850305192599	\N	\N
20191224	1688850310106454		1688850310106454	\N	\N	\N
20191224	1688850310106454		1688850310106454	\N	\N	\N
20191223	1688850312496839		\N	\N	\N	1688850312496839
20191224	1688850312504380		1688850312504380	\N	\N	\N
20191224	1688850312588673		1688850312588673	\N	\N	\N
20191223	1688850312599664		\N	\N	\N	\N
20191224	1688850313450467		1688850313450467	1688850313450467	1688850313450467	1688850313450467
20191224	1688850313450467		1688850313450467	1688850313450467	1688850313450467	1688850313450467
20191224	1688850313450467		1688850313450467	1688850313450467	1688850313450467	1688850313450467
20191224	1688850313450467		1688850313450467	1688850313450467	1688850313450467	1688850313450467
20191224	1688850313511263		1688850313511263	\N	\N	\N
20191224	1688850313511263		1688850313511263	\N	\N	\N
20191223	1688850314281781		\N	\N	\N	\N
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191223	1688850314455140		1688850314455140	1688850314455140	1688850314455140	1688850314455140
20191224	1688850316416840		1688850316416840	\N	\N	1688850316416840
20191223	1688850318472998		\N	\N	\N	\N
20191224	1688850318511372		1688850318511372	\N	\N	\N
20191224	1688850319459240		1688850319459240	\N	1688850319459240	\N
20191224	1688850319459240		1688850319459240	\N	1688850319459240	\N
20191224	1688850319459240		1688850319459240	\N	1688850319459240	\N
